listing_id,category,location,seller_type,posted_days_ago,title,description,price_aed,is_suspicious,suspicious_reason
3423,Laptops,Al Barsha,individual,0,FREE DELIVERY 🎉 LENOVO IDEAPAD 16GB RAM 256GB SSD - LIKE NEW,Like New. Battery good. Includes charger. Available in Al Barsha. Contact WhatsApp +971543521576 Email: hoganashlee@yahoo.com offer offer offer offer offer offer offer offer offer offer,556,1,email_in_description|new_listing_fast_post|phone_in_description|price_too_low|repeated_words|spam_title_caps
1643,Bikes,Abu Dhabi,business,0,Honda Model X for sale - Fair,Fair. No issues. Can meet in Abu Dhabi.,17458,0,
1480,Electronics,Business Bay,individual,21,JBL Model Z for sale - Fair,Fair. No issues. Can meet in Business Bay.,751,0,
2455,Cars,Deira,individual,24,Nissan Sunny 2024 - Like New,Like New. Well maintained. Service history available. Located in Deira.,147041,0,
3394,Services,Abu Dhabi,individual,30,WHATSAPP 😱 GENERIC MODEL X FOR SALE - NEW,New. No issues. Can meet in Abu Dhabi. Contact WhatsApp +971522928025,207,1,phone_in_description|spam_title_caps
2011,Cars,Abu Dhabi,individual,30,2013 Honda Model X 67675km - Good condition,Good condition. Well maintained. Service history available. Located in Abu Dhabi.,55901,0,
1764,Laptops,Deira,individual,26,Asus ROG 16GB RAM 512GB SSD - Fair,Fair. Battery good. Includes charger. Available in Deira.,1654,0,
2289,Fashion,Deira,individual,11,H&M Model X 64GB New,New. No issues. Can meet in Deira.,447,0,
2223,Furniture,Dubai Marina,individual,14,Sofa set - Like New,Sofa set in Like New. Pickup from Dubai Marina.,2100,0,
2333,Apartments,Dubai Marina,individual,8,3BHK in Dubai Marina | Furnished,3 bedroom apartment in Dubai Marina. Furnished. Ready to move. Family building.,3710,0,
1617,Electronics,Abu Dhabi,individual,3,Bose Model X for sale - Fair,Fair. No issues. Can meet in Abu Dhabi.,2849,0,
1521,Furniture,Sharjah,business,30,TV unit for sale - Fair,TV unit in Fair. Pickup from Sharjah.,3276,0,
1582,Furniture,Abu Dhabi,individual,16,Office chair - New,Office chair in New. Pickup from Abu Dhabi.,666,0,
2058,Cars,Bur Dubai,individual,0,2016 Nissan X-Trail - 28858km,Like New. Well maintained. Service history available. Located in Bur Dubai.,175560,0,
2406,Fashion,Sharjah,individual,1,Zara Model X 128GB - with box,Used. No issues. Can meet in Sharjah.,1336,0,
1296,Mobiles,JLT,individual,8,Google Model Z for sale - Fair,Fair. No issues. Can meet in JLT.,2032,0,
3442,Laptops,Sharjah,individual,1,HP Pavilion for sale - Like New,Like New. Battery good. Includes charger. Available in Sharjah. Contact WhatsApp +971559276968,396,1,new_listing_fast_post|phone_in_description|price_too_low
2061,Jobs,JLT,individual,20,Generic Model X 128GB - with box,New. No issues. Can meet in JLT.,0,0,
1857,Apartments,Deira,business,9,1 bedroom apartment for rent in Deira,1 bedroom apartment in Deira. Unfurnished. Ready to move. Family building.,9574,0,
2692,Laptops,Dubai Marina,individual,7,Apple laptop 32GB/1024GB - Like New,Like New. Battery good. Includes charger. Available in Dubai Marina.,791,0,
1407,Furniture,Ajman,business,25,TV unit for sale - Used,TV unit in Used. Pickup from Ajman.,1980,0,
2078,Laptops,Business Bay,business,7,Apple MacBook Air 32GB RAM 512GB SSD - New,New. Battery good. Includes charger. Available in Business Bay.,4582,0,
2083,Services,Deira,individual,10,Generic Model X 64GB - with box,Like New. No issues. Can meet in Deira.,1575,0,
1168,Laptops,Abu Dhabi,individual,26,Asus ROG 32GB RAM 512GB SSD - Used,Used. Battery good. Includes charger. Available in Abu Dhabi.,2029,0,
3180,Laptops,Ajman,individual,12,URGENT SALE 💯 ASUS LAPTOP 32GB/512GB - FAIR,Fair. Battery good. Includes charger. Available in Ajman. Contact WhatsApp +971555127277,878,1,phone_in_description|price_too_low|spam_title_caps
1239,Bikes,Al Barsha,individual,29,Suzuki Model Y for sale - New,New. No issues. Can meet in Al Barsha.,9048,0,
3305,Apartments,Al Barsha,individual,19,PROMOTION 😱 1BHK IN AL BARSHA | FURNISHED,1 bedroom apartment in Al Barsha. Furnished. Ready to move. Family building. Contact WhatsApp +971563453246 Email: drivera@yahoo.com offer offer offer offer offer offer,2533,1,email_in_description|phone_in_description|price_too_low|repeated_words|spam_title_caps
2997,Bikes,Ajman,individual,1,GUARANTEED 🚨 HONDA MODEL X FOR SALE - NEW,New. No issues. Can meet in Ajman. Email: steven17@outlook.com original original original original original,9414,1,email_in_description|new_listing_fast_post|repeated_words|spam_title_caps
2901,Electronics,Sharjah,individual,0,FREE DELIVERY ✅ LG MODEL Z 512GB NEW,New. No issues. Can meet in Sharjah. Contact WhatsApp +971595360488,3650,1,new_listing_fast_post|phone_in_description|spam_title_caps
2050,Cars,Ajman,individual,13,2020 BMW 3 Series 185333km - Fair,Fair. Well maintained. Service history available. Located in Ajman.,112873,0,
2912,Cars,JLT,business,28,2009 Kia Model X 225028km - Used,Used. Well maintained. Service history available. Located in JLT. offer offer offer offer offer offer offer offer,32233,1,price_too_low|repeated_words
2867,Mobiles,JLT,individual,0,Xiaomi Model Z 128GB Good condition,Good condition. No issues. Can meet in JLT. sale sale sale sale sale sale sale sale sale sale sale sale,3007,1,new_listing_fast_post|repeated_words
3095,Mobiles,Abu Dhabi,business,12,CHEAP 🎉 XIAOMI MODEL Z 512GB GOOD CONDITION,Good condition. No issues. Can meet in Abu Dhabi.,609,1,price_too_low|spam_title_caps
1522,Bikes,Sharjah,individual,28,Yamaha Model Y for sale - Good condition,Good condition. No issues. Can meet in Sharjah.,7521,0,
2737,Laptops,Al Barsha,business,25,Asus laptop 8GB/1024GB - Used,Used. Battery good. Includes charger. Available in Al Barsha.,1734,0,
3472,Mobiles,Dubai Marina,individual,24,Apple iPhone 12 512GB - with box,Good condition. No issues. Can meet in Dubai Marina.,633,1,price_too_low
2847,Bikes,Ajman,individual,1,URGENT SALE 💯 HONDA MODEL Z 256GB - WITH BOX,New. No issues. Can meet in Ajman. Email: zhurst@yahoo.com urgent urgent urgent urgent urgent urgent urgent urgent urgent urgent urgent urgent,8033,1,email_in_description|new_listing_fast_post|repeated_words|spam_title_caps
3368,Cars,Downtown Dubai,individual,0,GENUINE 🎉 2024 MERCEDES MODEL X - 82512KM,Like New. Well maintained. Service history available. Located in Downtown Dubai. Contact WhatsApp +971501993391,6669,1,new_listing_fast_post|phone_in_description|price_too_low|spam_title_caps
3249,Bikes,Sharjah,individual,9,Honda Model Z for sale - Like New,Like New. No issues. Can meet in Sharjah. Email: sanchezthomas@gmail.com,8209,1,email_in_description
2883,Fashion,Dubai Marina,individual,10,Zara Model X for sale - New,New. No issues. Can meet in Dubai Marina. Contact WhatsApp +971595993383,1280,1,phone_in_description
2511,Services,Ajman,individual,6,Generic Model X 256GB Used,Used. No issues. Can meet in Ajman.,1878,0,
2459,Jobs,Al Barsha,business,14,Other Model Y for sale - Good condition,Good condition. No issues. Can meet in Al Barsha.,0,0,
2938,Jobs,Al Barsha,individual,3,Other Model Z 64GB - with box,Good condition. No issues. Can meet in Al Barsha. Contact WhatsApp +971532673189,0,1,phone_in_description
2723,Jobs,Downtown Dubai,individual,8,Generic Model Y 512GB Used,Used. No issues. Can meet in Downtown Dubai.,0,0,
3025,Mobiles,Al Barsha,individual,17,PROMOTION 🚨 GOOGLE MODEL X 64GB GOOD CONDITION,Good condition. No issues. Can meet in Al Barsha. Contact WhatsApp +971578317344 sale sale sale sale sale sale sale sale,2347,1,phone_in_description|repeated_words|spam_title_caps
2607,Cars,Deira,individual,29,2008 Toyota Corolla - 128500km,Like New. Well maintained. Service history available. Located in Deira.,69099,0,
2977,Apartments,Al Barsha,individual,7,CHEAP 🔥 1BR APARTMENT IN AL BARSHA - UNFURNISHED,1 bedroom apartment in Al Barsha. Unfurnished. Ready to move. Family building.,392,1,price_too_low|spam_title_caps
1508,Electronics,Abu Dhabi,business,0,Samsung Note 20 256GB Like New,Like New. No issues. Can meet in Abu Dhabi.,1467,0,
1632,Fashion,Al Barsha,individual,29,H&M Model Z for sale - Fair,Fair. No issues. Can meet in Al Barsha.,398,0,
1915,Bikes,Al Barsha,business,1,Honda Model X 128GB - with box,Good condition. No issues. Can meet in Al Barsha.,13278,0,
1259,Cars,Sharjah,individual,29,Mercedes Model Y 2024 - Fair,Fair. Well maintained. Service history available. Located in Sharjah.,71663,0,
2395,Services,Business Bay,business,9,Other Model X for sale - Good condition,Good condition. No issues. Can meet in Business Bay.,417,0,
3295,Furniture,Deira,individual,0,BEST PRICE 🎉 OFFICE CHAIR FOR SALE - FAIR,Office chair in Fair. Pickup from Deira. original original original original original original original original original,2363,1,new_listing_fast_post|repeated_words|spam_title_caps
3321,Laptops,Bur Dubai,business,16,WHATSAPP 🚨 LENOVO IDEAPAD 32GB RAM 256GB SSD - LIKE NEW,Like New. Battery good. Includes charger. Available in Bur Dubai. Contact WhatsApp +971583791487,6866,1,phone_in_description|spam_title_caps
1802,Services,Bur Dubai,business,26,Other Model Z for sale - Like New,Like New. No issues. Can meet in Bur Dubai.,538,0,
2935,Electronics,Sharjah,individual,0,LIMITED OFFER 🚨 SAMSUNG NOTE 20 256GB - WITH BOX,Like New. No issues. Can meet in Sharjah. offer offer offer offer offer offer offer offer offer offer offer offer,347,1,new_listing_fast_post|price_too_low|repeated_words|spam_title_caps
2196,Cars,Ajman,individual,14,BMW X5 2021 - Like New,Like New. Well maintained. Service history available. Located in Ajman.,40079,0,
2944,Jobs,Ajman,individual,19,Other Model Y for sale - Fair,Fair. No issues. Can meet in Ajman. Contact WhatsApp +971507062379 offer offer offer offer offer offer offer offer offer offer offer offer,0,1,phone_in_description|repeated_words
1756,Mobiles,Business Bay,business,8,Apple iPhone 15 Pro 512GB Good condition,Good condition. No issues. Can meet in Business Bay.,2514,0,
1801,Apartments,Business Bay,business,23,1BHK in Business Bay | Unfurnished,1 bedroom apartment in Business Bay. Unfurnished. Ready to move. Family building.,16360,0,
1233,Mobiles,JLT,individual,20,Apple iPhone 14 512GB Fair,Fair. No issues. Can meet in JLT.,4325,0,
2514,Laptops,Ajman,individual,14,Apple laptop 8GB/512GB - New,New. Battery good. Includes charger. Available in Ajman.,1624,0,
1940,Cars,Al Barsha,individual,27,Nissan Altima 2013 - Like New,Like New. Well maintained. Service history available. Located in Al Barsha.,34526,0,
1998,Services,Abu Dhabi,business,19,Other Model X for sale - Like New,Like New. No issues. Can meet in Abu Dhabi.,1799,0,
2102,Cars,Bur Dubai,business,0,2014 Nissan X-Trail 33206km - Like New,Like New. Well maintained. Service history available. Located in Bur Dubai.,26887,0,
2463,Cars,Al Barsha,business,23,2020 Mercedes Model X - 195302km,Fair. Well maintained. Service history available. Located in Al Barsha.,135674,0,
2876,Jobs,Sharjah,individual,0,CHEAP ✅ OTHER MODEL Y 128GB USED,Used. No issues. Can meet in Sharjah.,0,1,new_listing_fast_post|spam_title_caps
2225,Laptops,Abu Dhabi,individual,4,HP EliteBook for sale - Used,Used. Battery good. Includes charger. Available in Abu Dhabi.,1361,0,
1324,Bikes,Dubai Marina,business,30,Honda Model Z 256GB Like New,Like New. No issues. Can meet in Dubai Marina.,9279,0,
2763,Apartments,Downtown Dubai,individual,24,NO SCAM 💯 4BR APARTMENT IN DOWNTOWN DUBAI - FURNISHED,4 bedroom apartment in Downtown Dubai. Furnished. Ready to move. Family building. Contact WhatsApp +971568776962 urgent urgent urgent urgent urgent urgent urgent urgent,7949,1,phone_in_description|repeated_words|spam_title_caps
2953,Services,Abu Dhabi,individual,16,Other Model X 512GB - with box,New. No issues. Can meet in Abu Dhabi. Email: perezrebecca@outlook.com,1617,1,email_in_description
2377,Jobs,Abu Dhabi,individual,14,Other Model X 128GB - with box,New. No issues. Can meet in Abu Dhabi.,0,0,
1100,Cars,Downtown Dubai,individual,6,2018 BMW 3 Series - 221495km,New. Well maintained. Service history available. Located in Downtown Dubai.,78037,0,
3481,Cars,Abu Dhabi,individual,0,WHATSAPP 🔥 NISSAN ALTIMA 2024 - NEW,New. Well maintained. Service history available. Located in Abu Dhabi. Email: blackjames@yahoo.com,84304,1,email_in_description|new_listing_fast_post|spam_title_caps
2340,Cars,Deira,business,27,2012 Nissan Altima - 120695km,Fair. Well maintained. Service history available. Located in Deira.,132129,0,
1387,Electronics,Abu Dhabi,individual,12,JBL Model Y for sale - Used,Used. No issues. Can meet in Abu Dhabi.,565,0,
2954,Cars,Abu Dhabi,business,29,Honda Model Y 2018 - Like New,Like New. Well maintained. Service history available. Located in Abu Dhabi. Email: chad34@outlook.com original original original original original original original,22003,1,email_in_description|repeated_words
1179,Electronics,JLT,business,26,Bose Model X 128GB - with box,Fair. No issues. Can meet in JLT.,1376,0,
2694,Cars,Al Barsha,individual,29,Nissan Patrol 2023 - Good condition,Good condition. Well maintained. Service history available. Located in Al Barsha.,64130,0,
2662,Apartments,Bur Dubai,business,0,4 bedroom apartment for rent in Bur Dubai,4 bedroom apartment in Bur Dubai. Furnished. Ready to move. Family building.,3222,0,
2304,Furniture,JLT,business,10,Sofa set - barely used,Sofa set in Fair. Pickup from JLT.,285,0,
1927,Services,Downtown Dubai,business,3,Generic Model Y for sale - Like New,Like New. No issues. Can meet in Downtown Dubai.,1678,0,
2430,Laptops,JLT,individual,22,Lenovo ThinkPad for sale - Good condition,Good condition. Battery good. Includes charger. Available in JLT.,6997,0,
3268,Jobs,Deira,individual,10,GUARANTEED 📞 OTHER MODEL X 256GB - WITH BOX,Fair. No issues. Can meet in Deira.,0,1,spam_title_caps
1141,Fashion,Abu Dhabi,individual,6,Adidas Model X 256GB - with box,Good condition. No issues. Can meet in Abu Dhabi.,782,0,
1368,Apartments,Deira,individual,8,2BHK in Deira | Furnished,2 bedroom apartment in Deira. Furnished. Ready to move. Family building.,12207,0,
3445,Services,Al Barsha,business,20,Generic Model X 512GB - with box,Good condition. No issues. Can meet in Al Barsha. Contact WhatsApp +971566831671,1091,1,phone_in_description
2085,Bikes,Al Barsha,business,10,Yamaha Model Z 64GB - with box,New. No issues. Can meet in Al Barsha.,18380,0,
1367,Furniture,Dubai Marina,business,25,Dining table - Fair,Dining table in Fair. Pickup from Dubai Marina.,510,0,
2674,Electronics,Deira,individual,0,Samsung S22 128GB New,New. No issues. Can meet in Deira.,784,0,
2044,Electronics,Business Bay,individual,27,Bose Model Y 256GB New,New. No issues. Can meet in Business Bay.,520,0,
1318,Jobs,Deira,business,24,Generic Model Z 256GB - with box,Good condition. No issues. Can meet in Deira.,0,0,
2538,Services,JLT,individual,30,Other Model Z for sale - New,New. No issues. Can meet in JLT.,1026,0,
1247,Mobiles,Downtown Dubai,individual,8,Google Model X for sale - Like New,Like New. No issues. Can meet in Downtown Dubai.,1911,0,
1321,Bikes,Al Barsha,individual,27,Kawasaki Model X 512GB Fair,Fair. No issues. Can meet in Al Barsha.,16510,0,
2833,Laptops,Business Bay,individual,29,LIMITED OFFER 💯 DELL LAPTOP 32GB/256GB - NEW,New. Battery good. Includes charger. Available in Business Bay.,5525,1,spam_title_caps
2839,Laptops,JLT,individual,20,Apple MacBook Pro for sale - Used,Used. Battery good. Includes charger. Available in JLT. Email: ithomas@outlook.com sale sale sale sale sale sale sale sale sale sale sale,540,1,email_in_description|price_too_low|repeated_words
1999,Electronics,Bur Dubai,individual,19,LG Model Y for sale - Fair,Fair. No issues. Can meet in Bur Dubai.,2705,0,
1942,Jobs,Business Bay,business,30,Generic Model X 128GB New,New. No issues. Can meet in Business Bay.,0,0,
2772,Mobiles,Bur Dubai,individual,21,CHEAP 😱 ONEPLUS MODEL X FOR SALE - USED,Used. No issues. Can meet in Bur Dubai. Contact WhatsApp +971546030147 original original original original original original original,425,1,phone_in_description|price_too_low|repeated_words|spam_title_caps
1029,Jobs,Dubai Marina,business,1,Generic Model X 64GB Fair,Fair. No issues. Can meet in Dubai Marina.,0,0,
2299,Apartments,Ajman,individual,26,2BR apartment in Ajman - Unfurnished,2 bedroom apartment in Ajman. Unfurnished. Ready to move. Family building.,15539,0,
2993,Fashion,Al Barsha,individual,0,Zara Model Y 512GB Used,Used. No issues. Can meet in Al Barsha.,641,1,new_listing_fast_post
2914,Cars,Bur Dubai,business,8,2021 BMW 3 Series - 29021km,Used. Well maintained. Service history available. Located in Bur Dubai.,10976,1,price_too_low
1695,Jobs,Downtown Dubai,individual,18,Other Model Y for sale - Fair,Fair. No issues. Can meet in Downtown Dubai.,0,0,
3470,Apartments,Deira,business,23,NO SCAM 🎉 1BHK IN DEIRA | SEMI-FURNISHED,1 bedroom apartment in Deira. Semi-furnished. Ready to move. Family building. Email: frogers@outlook.com,6622,1,email_in_description|spam_title_caps
